rideable_type,member_casual,day_of_week,month,season,trip_duration_mins,hour,day_of_month
1,1,1,3,1,3,20,13
1,1,0,10,3,19,0,22
0,1,1,8,2,10,8,21
0,1,0,6,2,13,11,25
0,0,2,6,2,16,19,6
0,1,4,3,1,9,8,30
1,0,1,7,2,37,16,10
0,0,6,11,3,91,13,18
1,0,2,2,0,9,15,21
0,0,2,4,1,13,13,4
1,1,3,4,1,30,20,12
1,0,5,10,3,122,13,13
1,0,3,9,3,92,12,6
1,0,5,9,3,46,13,29
1,0,4,2,0,3,8,2
0,0,2,8,2,77,18,15
1,1,2,3,1,23,15,28
0,0,0,3,1,22,15,5
0,1,1,8,2,41,17,14
0,0,0,9,3,17,1,10
1,0,4,12,0,14,7,21
0,1,2,5,1,22,8,30
0,0,6,12,0,33,9,9
0,1,4,7,2,49,14,27
1,0,6,7,2,72,16,15
1,1,4,10,3,10,7,12
0,1,5,8,2,34,1,4
1,1,6,4,1,11,8,15
0,1,2,6,2,6,19,20
0,1,3,4,1,95,18,19
1,0,2,3,1,55,14,14
1,1,2,5,1,52,18,9
0,0,5,11,3,32,13,3
0,0,1,10,3,28,22,2
1,0,1,5,1,36,18,29
1,0,3,8,2,32,23,2
1,0,0,9,3,89,15,24
0,1,1,5,1,4,14,29
0,1,2,5,1,11,16,16
1,1,4,1,0,13,21,19
0,1,2,6,2,16,6,13
1,1,0,11,3,28,16,12
1,1,5,6,2,3,5,23
1,0,5,7,2,12,21,7
1,1,0,8,2,19,16,27
1,1,0,10,3,22,7,1
1,1,2,9,3,16,5,5
0,0,0,8,2,13,18,27
1,0,3,7,2,47,16,26
0,1,0,9,3,6,9,10
0,0,5,2,0,40,14,17
0,1,6,5,1,101,20,13
1,0,4,5,1,46,21,11
0,1,1,7,2,14,8,24
0,0,1,5,1,51,14,1
1,0,0,10,3,76,13,8
1,0,4,11,3,9,7,16
1,1,4,9,3,16,5,28
0,0,4,4,1,22,14,6
0,1,1,2,0,16,16,20
0,1,6,3,1,24,14,18
1,1,1,12,0,32,15,25
0,1,6,4,1,4,5,8
0,0,0,10,3,17,18,15
1,0,1,2,0,3,1,27
1,0,6,7,2,11,5,15
1,0,6,7,2,11,13,8
0,0,2,7,2,8,6,18
1,1,4,4,1,10,8,27
0,1,0,7,2,33,13,16
1,1,6,4,1,11,18,29
1,0,3,11,3,6,16,15
1,1,5,6,2,24,8,23
1,0,1,4,1,80,10,10
1,1,6,9,3,37,18,2
0,1,1,6,2,16,11,5
0,0,2,4,1,13,16,4
0,0,5,9,3,21,7,15
1,0,5,11,3,37,22,3
0,0,5,9,3,3,15,15
0,1,3,11,3,25,13,8
0,1,5,6,2,28,8,2
0,0,4,3,1,22,13,16
0,0,2,6,2,9,14,27
0,1,4,5,1,15,6,25
1,1,5,11,3,24,12,10
0,1,4,6,2,30,17,15
1,0,6,6,2,21,8,24
1,1,5,11,3,23,9,24
0,1,2,10,3,3,4,31
0,1,1,7,2,2,9,3
1,0,1,5,1,61,9,22
0,1,2,3,1,9,16,21
1,1,6,5,1,19,20,20
1,1,3,11,3,23,5,8
0,0,4,10,3,27,20,5
0,0,3,10,3,15,16,25
1,1,1,7,2,20,16,31
0,0,4,6,2,74,19,1
0,0,4,5,1,8,13,11
1,0,1,5,1,16,8,22
1,1,2,5,1,12,21,23
1,1,0,12,0,5,7,10
0,0,2,1,0,4,4,10
0,0,6,12,0,7,12,2
0,1,1,11,3,54,11,27
0,0,1,5,1,18,10,29
0,0,6,7,2,72,14,29
0,1,5,11,3,33,17,17
0,0,0,9,3,139,6,3
1,0,4,9,3,70,14,14
0,1,4,4,1,9,15,27
1,1,0,7,2,6,21,9
0,1,0,12,0,6,1,31
1,0,0,5,1,99,13,28
1,1,6,9,3,52,12,9
0,1,5,6,2,27,18,9
1,1,3,5,1,43,10,31
1,1,2,1,0,8,6,10
0,1,4,12,0,24,13,28
0,1,0,4,1,11,3,30
0,1,0,11,3,49,20,26
1,1,5,5,1,30,6,26
1,0,0,6,2,30,9,4
0,1,0,2,0,8,2,19
1,0,0,2,0,18,15,26
1,1,6,5,1,21,18,20
0,0,0,8,2,24,11,13
1,1,3,9,3,19,16,6
1,0,4,4,1,9,6,6
0,0,2,3,1,33,12,14
1,0,5,9,3,8,16,15
1,0,6,6,2,176,19,24
1,0,1,3,1,68,16,6
0,1,6,6,2,75,10,17
1,1,1,4,1,6,15,10
0,0,6,5,1,3,11,27
0,1,2,9,3,59,16,12
0,1,6,7,2,24,15,15
1,0,4,8,2,29,19,10
0,1,0,4,1,2,18,16
1,0,0,5,1,87,16,7
0,1,0,5,1,16,19,14
0,1,0,2,0,9,23,12
1,1,3,5,1,13,0,3
1,0,1,10,3,12,12,9
1,0,0,10,3,72,8,8
0,0,1,8,2,5,11,28
1,0,4,9,3,13,11,7
1,1,5,8,2,119,19,18
0,0,4,7,2,32,17,20
1,1,3,1,0,22,12,11
1,1,3,2,0,6,15,8
0,1,6,8,2,41,15,12
0,0,4,5,1,11,23,18
1,0,4,8,2,59,19,17
0,1,4,7,2,89,17,13
1,1,4,12,0,11,15,28
1,0,5,9,3,25,23,1
1,0,3,11,3,103,9,8
1,1,3,10,3,28,14,18
0,0,3,3,1,4,12,1
0,0,1,9,3,71,9,11
1,1,6,9,3,2,13,9
1,0,6,6,2,30,14,10
1,1,6,12,0,8,23,9
1,1,4,5,1,10,18,4
0,1,6,11,3,17,21,4
1,0,4,7,2,36,16,6
1,1,0,12,0,33,11,31
0,0,5,8,2,26,12,11
1,1,4,5,1,2,19,11
0,0,2,8,2,48,15,15
0,1,3,6,2,113,12,14
0,0,0,7,2,110,14,30
0,0,0,8,2,7,3,20
1,0,4,8,2,28,16,3
0,0,5,8,2,10,0,18
1,0,1,11,3,6,9,27
1,0,2,2,0,66,16,21
1,1,1,2,0,28,14,6
0,1,4,4,1,23,23,13
0,1,1,11,3,26,19,13
1,1,2,10,3,15,22,24
1,0,0,5,1,31,2,21
0,1,1,8,2,10,17,21
0,1,2,1,0,21,20,24
0,1,1,1,0,2,23,23
1,1,6,8,2,60,11,12
1,0,4,6,2,85,2,22
1,1,6,4,1,18,15,1
1,0,3,9,3,4,14,13
0,1,1,5,1,15,19,15
0,1,5,4,1,25,13,28
0,1,4,3,1,70,19,23
1,0,3,10,3,17,13,4
0,1,2,4,1,5,9,25
1,1,5,3,1,38,8,31
1,1,5,4,1,14,18,7
0,1,0,10,3,86,17,29
1,1,4,5,1,7,12,11
1,1,5,8,2,25,16,25
0,1,3,8,2,14,6,2
0,0,1,11,3,57,19,13
1,1,0,9,3,14,12,3
1,0,5,6,2,16,14,9
0,0,0,2,0,16,15,19
1,1,3,3,1,25,15,22
0,1,5,6,2,14,11,9
0,0,6,3,1,48,14,11
1,1,5,4,1,26,16,7
1,1,4,11,3,19,15,23
1,0,5,7,2,2,10,7
1,0,6,9,3,121,16,2
1,0,4,9,3,48,16,14
0,0,6,2,0,15,19,25
0,1,3,6,2,17,6,7
0,1,2,11,3,7,15,14
1,0,6,6,2,87,18,3
1,0,6,5,1,57,22,20
1,0,6,9,3,67,11,23
0,1,6,6,2,2,16,10
0,0,3,6,2,19,15,28
1,1,3,12,0,20,9,6
1,1,4,6,2,9,10,8
0,0,2,1,0,9,10,17
1,1,2,3,1,17,22,7
1,0,3,10,3,98,8,4
0,1,5,5,1,40,7,5
0,0,4,7,2,14,18,6
0,0,6,5,1,18,20,20
0,1,5,12,0,41,14,22
1,0,1,3,1,10,23,27
0,0,6,7,2,7,11,1
0,1,3,8,2,22,12,16
0,1,0,7,2,13,3,16
1,1,2,9,3,151,13,26
1,1,4,8,2,6,11,17
1,0,1,7,2,4,7,24
1,0,0,9,3,28,18,24
0,0,0,4,1,30,2,16
1,0,3,6,2,38,22,14
0,1,2,9,3,11,20,12
1,0,2,5,1,15,10,16
0,0,6,6,2,49,12,3
0,1,2,8,2,10,9,8
0,0,6,9,3,6,1,30
0,0,6,4,1,14,0,8
0,1,1,1,0,9,11,16
0,0,0,9,3,57,1,10
1,1,2,5,1,23,16,16
1,1,4,8,2,6,11,10
0,1,4,6,2,21,23,1
0,1,1,1,0,6,15,16
0,0,3,8,2,16,19,9
1,0,3,8,2,6,4,30
0,0,5,9,3,25,10,15
1,1,0,9,3,10,11,24
0,1,4,6,2,34,11,8
1,0,0,2,0,67,18,12
1,0,1,4,1,8,14,24
0,0,4,7,2,4,14,20
1,0,1,10,3,29,10,2
0,1,0,12,0,13,22,24
1,1,6,10,3,11,12,7
0,0,4,3,1,4,17,2
0,1,0,11,3,3,4,5
0,1,3,8,2,28,17,16
1,0,5,7,2,72,17,21
0,0,0,9,3,31,3,3
0,0,2,10,3,2,11,31
1,0,0,8,2,148,10,13
1,0,2,10,3,36,12,10
1,1,4,9,3,2,6,21
0,1,6,11,3,21,16,4
0,1,1,8,2,58,16,28
1,1,6,3,1,20,14,25
1,0,3,6,2,41,20,28
1,0,0,2,0,23,14,12
1,1,6,10,3,74,17,7
1,1,4,9,3,37,9,28
0,1,4,1,0,25,17,26
0,0,1,5,1,35,12,15
1,0,5,6,2,8,5,23
1,0,5,7,2,39,18,7
0,1,3,12,0,22,14,6
0,1,2,6,2,11,14,13
0,0,1,6,2,5,9,26
1,1,0,6,2,5,1,4
0,1,5,6,2,25,13,16
1,0,1,8,2,10,18,7
0,0,4,8,2,27,20,10
1,0,1,1,0,18,16,2
0,1,0,9,3,11,21,24
0,1,0,6,2,20,18,4
1,0,1,6,2,43,15,12
0,1,3,9,3,6,8,13
1,1,0,8,2,17,14,27
0,0,4,5,1,5,18,18
1,0,6,8,2,42,9,26
0,1,1,8,2,24,9,21
0,1,3,5,1,74,13,31
0,1,4,7,2,19,15,20
1,1,0,3,1,8,9,5
1,1,1,8,2,32,12,7
1,0,6,4,1,65,9,15
0,0,3,7,2,17,14,5
1,0,1,10,3,38,9,23
1,0,6,6,2,3,23,24
0,1,3,12,0,16,18,6
1,0,0,7,2,30,23,30
1,0,3,7,2,19,23,5
1,1,2,11,3,13,17,21
1,1,3,4,1,8,16,26
1,0,5,5,1,16,16,19
1,0,3,5,1,42,16,24
0,1,5,3,1,23,19,31
1,1,5,6,2,31,8,2
1,0,4,8,2,8,11,10
1,1,6,10,3,57,19,14
1,0,3,12,0,12,7,13
1,1,3,4,1,20,17,12
1,0,4,11,3,24,19,30
1,1,5,8,2,7,21,4
1,0,6,9,3,23,1,30
0,1,0,7,2,15,1,9
0,0,3,3,1,11,18,15
1,0,1,8,2,12,20,7
1,0,4,4,1,20,22,27
0,1,3,5,1,19,23,31
0,0,5,8,2,11,22,18
1,0,2,10,3,19,0,10
1,1,4,1,0,16,9,19
0,0,2,4,1,26,6,18
1,0,6,7,2,20,2,22
1,0,0,5,1,125,10,7
1,0,0,4,1,83,13,9
1,0,5,6,2,15,13,9
1,0,0,9,3,74,8,3
1,0,2,3,1,6,8,28
0,0,3,4,1,30,21,12
0,0,6,7,2,33,11,29
0,1,4,6,2,21,15,29
0,1,6,8,2,10,21,19
1,1,4,10,3,3,0,26
1,1,6,7,2,3,18,1
0,0,6,9,3,6,11,16
1,0,6,7,2,12,17,29
0,0,1,8,2,12,16,7
1,1,2,4,1,6,21,18
1,1,4,11,3,20,17,2
1,1,6,12,0,14,13,2
1,0,6,9,3,83,20,23
1,0,5,10,3,71,12,6
1,1,1,8,2,47,16,21
0,0,6,5,1,22,20,20
1,0,3,5,1,8,12,31
0,1,5,9,3,67,3,15
0,1,5,7,2,38,11,28
0,0,1,1,0,8,12,30
1,1,6,4,1,10,12,29
0,1,4,4,1,7,3,20
1,0,4,12,0,10,22,7
0,0,1,1,0,12,16,9
0,1,1,3,1,3,5,20
0,1,4,8,2,94,8,31
0,0,3,8,2,11,14,23
1,0,6,6,2,74,8,10
0,0,4,6,2,38,0,29
0,0,5,3,1,15,18,3
1,0,0,9,3,36,16,17
0,0,0,12,0,22,15,10
0,0,0,4,1,16,16,23
1,1,3,12,0,47,12,6
0,0,6,10,3,14,7,7
0,1,1,7,2,43,11,31
1,1,0,2,0,56,12,12
1,1,0,5,1,7,19,21
1,0,0,4,1,5,9,23
0,1,0,4,1,14,22,2
1,0,5,6,2,41,23,23
0,0,3,6,2,24,4,21
1,0,6,9,3,16,1,30
0,0,2,9,3,24,16,26
1,1,1,6,2,7,13,26
0,1,0,10,3,9,19,15
0,1,1,8,2,38,7,14
1,1,3,5,1,9,19,17
1,1,6,10,3,38,12,7
1,0,3,3,1,6,9,29
1,1,0,6,2,84,11,18
1,1,6,7,2,28,17,15
1,1,6,1,0,10,10,7
1,1,1,10,3,3,18,23
1,1,0,6,2,6,0,11
1,1,6,7,2,13,19,15
1,1,2,3,1,34,9,21
0,0,3,6,2,24,17,7
0,0,1,1,0,11,8,16
0,1,2,10,3,22,21,17
0,1,0,6,2,35,15,4
0,1,1,6,2,6,14,12
1,1,0,3,1,41,15,19
0,1,2,2,0,7,12,7
1,0,1,7,2,125,1,31
1,0,5,5,1,7,15,12
1,1,3,6,2,3,18,28
1,1,4,11,3,6,18,23
1,0,4,12,0,23,13,14
1,1,0,10,3,24,16,22
1,1,4,12,0,18,14,28
0,0,5,9,3,44,17,15
1,1,1,5,1,8,9,1
0,0,6,9,3,48,18,30
1,1,2,10,3,28,12,24
1,1,2,9,3,2,18,5
0,0,4,11,3,38,11,30
1,0,0,4,1,162,14,9
0,0,3,10,3,36,8,11
1,1,0,5,1,15,16,7
0,1,1,4,1,8,9,3
0,1,1,4,1,17,15,24
1,1,4,7,2,11,23,13
1,0,6,2,0,43,11,11
0,0,0,8,2,5,0,13
1,0,3,8,2,33,5,9
0,0,1,10,3,55,18,2
1,1,2,7,2,28,7,25
1,1,0,4,1,6,14,9
0,0,2,5,1,37,8,23
0,1,1,9,3,34,7,18
1,0,6,6,2,27,18,17
0,0,1,7,2,25,23,31
1,1,6,9,3,32,9,23
0,1,4,12,0,4,5,21
1,0,6,1,0,7,15,7
1,0,1,11,3,12,18,13
1,1,1,5,1,13,8,22
1,0,6,10,3,85,11,14
1,0,0,10,3,58,16,8
0,1,2,5,1,15,1,16
1,0,6,7,2,17,12,1
0,0,4,4,1,27,21,27
0,1,5,5,1,13,17,5
1,1,5,9,3,17,10,8
1,1,5,8,2,4,20,11
1,1,6,11,3,9,12,25
0,1,0,7,2,20,17,9
0,1,1,6,2,88,18,12
1,1,1,10,3,23,15,30
1,0,5,7,2,14,10,28
1,0,4,10,3,17,7,19
1,0,2,5,1,6,22,9
1,0,1,9,3,114,16,4
0,0,1,12,0,6,16,18
0,0,1,11,3,4,3,13
1,0,2,10,3,11,21,3
1,0,1,9,3,109,11,4
1,0,5,3,1,7,2,10
0,0,3,5,1,44,6,31
1,1,6,6,2,46,14,10
0,0,2,9,3,12,23,5
0,0,6,10,3,13,22,28
1,1,4,6,2,32,18,8
1,0,3,4,1,49,13,12
0,1,5,1,0,23,7,20
1,0,0,8,2,56,12,13
1,0,0,2,0,44,16,19
1,1,5,6,2,13,22,9
0,1,3,8,2,118,16,16
1,0,0,6,2,79,9,4
0,1,5,5,1,12,10,12
0,1,1,4,1,13,11,24
0,0,2,8,2,2,20,1
0,1,3,8,2,13,17,23
0,1,4,1,0,22,14,5
1,1,0,8,2,32,15,13
1,0,2,8,2,18,22,8
1,1,6,5,1,4,13,13
1,1,4,4,1,42,7,20
1,1,1,7,2,36,23,24
1,1,0,7,2,14,19,23
0,1,1,5,1,26,23,29
0,0,3,5,1,82,13,10
0,0,5,11,3,8,11,17
1,0,4,4,1,4,15,27
1,1,1,8,2,9,5,28
0,1,0,7,2,14,20,30
1,1,1,7,2,33,9,31
0,0,5,10,3,2,16,20
0,1,3,8,2,3,16,23
0,1,3,11,3,19,18,22
0,0,6,4,1,16,19,8
1,0,4,8,2,36,16,10
1,1,0,9,3,20,14,17
1,0,4,11,3,55,11,23
0,0,0,8,2,25,12,20
0,1,4,7,2,44,12,27
1,0,2,9,3,11,11,19
1,1,6,6,2,35,20,17
0,1,6,2,0,15,10,18
0,0,3,9,3,12,20,6
0,1,3,8,2,43,10,2
0,0,4,8,2,35,18,10
0,1,0,9,3,10,5,10
1,0,6,9,3,70,16,2
1,0,5,4,1,13,14,21
1,1,0,5,1,97,18,21
1,0,2,7,2,61,10,11
1,0,4,7,2,136,15,27
1,0,5,6,2,53,13,23
0,0,0,8,2,40,11,20
1,1,5,10,3,17,23,20
1,1,1,4,1,46,16,10
1,0,4,11,3,3,21,30
1,0,0,7,2,2,14,16
0,1,2,9,3,34,8,5
1,0,5,5,1,59,9,26
0,0,2,7,2,49,10,18
1,0,5,5,1,36,13,26
0,0,1,8,2,17,16,7
0,0,1,8,2,14,9,21
0,0,0,6,2,17,23,25
0,0,4,12,0,17,19,14
1,1,0,9,3,19,1,17
0,0,2,5,1,46,15,16
0,1,1,5,1,2,16,29
0,0,6,2,0,45,15,11
1,1,0,5,1,29,18,14
1,1,0,8,2,40,19,27
0,1,3,9,3,20,23,20
1,0,5,8,2,171,16,4
0,1,0,9,3,16,13,17
1,0,4,11,3,63,10,23
0,0,6,5,1,17,21,20
1,0,3,9,3,59,18,27
0,0,6,7,2,23,18,8
0,1,0,12,0,29,13,17
1,1,1,8,2,26,13,7
0,1,4,5,1,15,22,11
1,1,5,5,1,106,17,19
1,0,6,11,3,18,11,25
0,0,5,8,2,143,19,25
1,1,5,12,0,2,5,15
0,0,6,5,1,39,18,6
0,0,6,6,2,3,12,17
1,0,6,3,1,3,17,11
0,1,6,11,3,2,11,25
0,0,6,9,3,37,11,16
0,1,3,5,1,17,12,17
0,0,1,8,2,23,18,14
0,0,4,10,3,6,16,19
1,1,1,6,2,3,14,19
0,1,6,7,2,3,17,22
1,1,4,4,1,30,5,27
1,1,6,2,0,17,18,4
0,0,2,3,1,126,15,28
1,0,6,8,2,49,15,19
0,1,4,6,2,11,11,8
1,1,6,12,0,16,7,16
1,1,0,8,2,139,12,13
0,1,2,1,0,23,20,17
0,1,5,12,0,27,16,8
0,1,6,8,2,16,17,5
0,0,6,10,3,3,15,21
1,1,0,4,1,22,17,23
1,0,5,8,2,96,6,11
1,0,1,6,2,38,16,19
0,0,6,12,0,16,0,9
1,0,1,3,1,9,12,6
0,1,0,12,0,8,18,17
0,1,5,2,0,22,7,24
0,0,5,11,3,14,2,3
0,0,5,5,1,33,11,26
1,0,6,4,1,61,11,8
1,0,0,7,2,14,14,23
1,1,5,4,1,22,10,7
1,0,5,7,2,130,11,28
1,0,5,6,2,12,20,2
0,1,5,8,2,18,16,4
1,0,0,9,3,41,2,3
1,0,4,8,2,26,23,24
0,1,6,12,0,34,19,2
0,1,2,7,2,23,21,18
0,0,3,5,1,83,13,24
0,1,4,7,2,19,5,27
1,0,3,9,3,3,23,20
0,1,3,5,1,39,18,31
1,1,1,10,3,9,20,16
1,0,0,8,2,66,13,13
1,0,2,8,2,77,21,29
1,0,5,6,2,80,17,2
1,0,3,8,2,95,10,2
0,0,5,3,1,14,11,31
0,0,5,9,3,5,11,15
0,0,0,7,2,49,19,16
0,1,3,4,1,15,20,26
0,1,3,10,3,7,15,18
0,1,2,1,0,42,18,24
1,0,3,7,2,30,12,12
0,0,6,4,1,93,11,22
1,0,0,12,0,3,16,24
0,1,0,3,1,35,21,12
1,1,1,7,2,26,11,31
1,1,4,10,3,37,9,26
0,0,6,9,3,30,12,30
1,1,0,8,2,22,20,20
1,1,4,10,3,14,5,12
0,0,5,7,2,5,17,7
1,1,2,6,2,16,20,20
0,0,5,10,3,17,17,27
0,0,0,3,1,8,2,5
0,0,0,5,1,9,18,21
1,1,1,12,0,15,8,4
1,1,1,7,2,15,20,17
0,0,0,12,0,37,16,3
1,0,2,6,2,9,9,27
0,0,2,11,3,15,7,7
1,1,1,2,0,26,13,27
1,1,3,5,1,21,12,31
1,0,5,2,0,22,19,17
1,1,6,6,2,51,13,3
1,0,2,8,2,20,9,8
0,0,4,10,3,25,19,26
1,1,6,4,1,8,5,1
1,1,0,1,0,34,13,1
0,1,0,3,1,8,23,19
1,0,6,7,2,5,20,29
0,1,3,8,2,23,22,23
0,0,6,10,3,6,21,28
0,0,0,6,2,32,4,4
1,1,4,10,3,8,22,26
0,1,3,4,1,36,16,19
1,1,3,3,1,15,12,22
0,1,5,5,1,54,17,26
1,0,5,11,3,12,8,3
1,1,0,9,3,12,10,3
0,0,5,2,0,6,12,24
1,1,5,2,0,23,11,24
1,1,5,7,2,45,11,28
1,0,2,5,1,40,1,23
0,1,6,10,3,3,7,21
1,1,5,7,2,21,7,7
0,0,5,4,1,34,18,21
1,0,3,6,2,3,16,7
1,1,6,11,3,14,1,11
0,0,0,11,3,24,11,19
1,1,5,3,1,45,6,10
1,0,2,8,2,37,18,8
0,0,6,10,3,54,13,28
0,0,1,10,3,7,12,9
1,0,0,10,3,4,22,22
1,0,5,3,1,131,12,24
0,1,3,8,2,60,4,30
0,0,1,7,2,51,19,17
1,1,5,9,3,76,13,22
1,0,0,1,0,20,10,1
0,0,2,6,2,28,13,20
0,1,4,7,2,2,9,27
1,1,3,2,0,2,5,15
1,1,2,5,1,22,14,2
1,0,4,8,2,90,18,17
0,0,4,8,2,19,8,3
1,0,2,4,1,17,20,4
0,1,4,2,0,3,6,23
1,0,1,6,2,8,9,5
1,0,0,11,3,9,11,5
0,1,1,1,0,96,20,9
1,1,4,8,2,28,20,17
1,1,3,2,0,6,11,15
1,0,6,9,3,58,21,16
1,1,2,5,1,40,19,23
0,0,2,12,0,16,15,12
1,1,6,12,0,15,12,30
1,0,2,10,3,8,15,31
0,0,1,6,2,8,17,12
1,0,6,5,1,54,0,6
0,1,6,2,0,12,21,18
0,1,6,5,1,9,6,20
0,1,4,12,0,16,20,21
1,1,0,4,1,15,11,16
1,1,1,2,0,3,14,27
1,1,6,4,1,50,19,15
0,0,0,4,1,18,21,9
1,0,2,5,1,152,13,16
0,0,1,8,2,64,18,7
0,1,5,9,3,23,6,15
1,1,5,9,3,44,8,1
0,1,1,7,2,17,21,10
1,1,3,3,1,8,10,8
0,0,1,1,0,6,8,2
1,1,4,6,2,3,23,8
1,0,3,5,1,133,22,3
1,1,1,6,2,7,7,19
0,0,5,9,3,21,17,15
1,1,3,9,3,41,19,27
1,0,1,5,1,27,9,29
0,1,1,2,0,23,16,6
0,0,1,3,1,31,12,20
1,0,5,11,3,16,8,10
1,0,2,9,3,78,18,5
1,1,6,4,1,18,21,8
1,0,6,9,3,11,11,30
0,1,3,3,1,17,15,15
1,1,1,8,2,36,8,14
0,1,0,9,3,40,13,10
0,1,3,7,2,12,6,5
0,0,2,8,2,15,7,1
0,1,1,3,1,2,17,13
0,1,5,3,1,13,9,24
1,0,2,6,2,26,15,27
0,0,1,4,1,2,13,10
1,0,0,10,3,79,11,15
0,1,4,5,1,72,15,11
0,1,2,6,2,28,16,6
1,0,0,5,1,52,18,7
0,0,5,11,3,6,5,17
1,1,4,8,2,15,0,31
1,1,5,6,2,20,16,30
0,1,2,8,2,32,8,1
0,0,4,7,2,12,8,13
1,0,1,7,2,60,10,17
1,1,6,7,2,31,23,1
0,0,5,6,2,5,8,9
0,1,3,9,3,52,9,27
0,0,6,1,0,11,0,14
0,0,2,10,3,11,0,31
1,0,5,5,1,5,22,19
1,0,5,10,3,8,17,20
0,0,0,5,1,16,23,28
1,0,0,9,3,41,18,3
0,0,6,10,3,22,21,7
1,0,1,8,2,4,18,21
0,1,1,7,2,3,4,10
0,1,3,3,1,8,21,29
1,0,6,8,2,16,20,5
0,1,4,7,2,32,22,13
0,0,0,2,0,26,22,12
1,1,4,5,1,12,14,18
0,1,2,7,2,8,18,11
0,0,1,10,3,12,6,2
0,0,0,5,1,9,4,7
1,1,2,9,3,5,13,5
1,0,6,8,2,52,21,12
0,1,1,5,1,12,18,29
0,1,0,5,1,14,18,7
1,1,3,8,2,17,10,9
0,0,4,6,2,51,11,15
0,0,1,10,3,12,9,23
1,1,6,7,2,8,5,1
0,1,3,9,3,15,11,13
1,1,2,9,3,25,6,5
1,1,0,6,2,9,8,25
0,0,1,7,2,26,18,17
1,0,2,5,1,25,14,16
0,1,3,8,2,20,9,2
0,1,0,4,1,13,20,2
1,0,1,4,1,49,6,24
0,0,0,9,3,51,12,3
1,1,5,3,1,2,13,17
0,1,2,10,3,9,21,24
1,1,4,6,2,7,13,29
0,0,1,12,0,14,11,11
1,0,1,2,0,27,18,13
1,1,4,4,1,5,17,6
1,1,4,5,1,7,17,4
0,0,6,8,2,139,15,26
0,1,0,6,2,43,6,18
1,1,0,10,3,40,21,8
0,1,4,8,2,18,3,17
1,1,6,12,0,8,18,16
0,1,6,3,1,30,10,11
1,1,1,5,1,32,7,15
1,1,5,12,0,6,21,29
1,0,4,3,1,10,12,2
1,0,3,4,1,5,11,19
1,0,0,6,2,22,13,25
0,0,0,5,1,44,16,28
0,1,6,12,0,2,20,2
1,0,3,11,3,11,2,8
1,0,2,12,0,13,9,19
0,0,3,11,3,10,15,22
0,1,6,12,0,19,10,30
0,1,0,2,0,18,17,12
1,0,6,11,3,20,16,11
0,1,4,4,1,68,18,20
1,1,6,7,2,19,1,15
0,0,5,12,0,9,18,29
1,0,4,8,2,28,20,24
0,0,5,12,0,19,18,8
0,1,4,8,2,27,16,31
0,0,0,9,3,39,6,17
0,1,3,2,0,27,10,15
0,0,2,6,2,10,22,20
1,0,0,7,2,83,14,30
0,1,1,5,1,41,12,15
0,1,5,12,0,29,11,8
1,0,4,5,1,7,8,11
0,1,0,1,0,7,4,1
1,1,4,3,1,6,8,16
0,1,0,1,0,20,13,8
1,0,5,6,2,10,7,30
0,1,6,4,1,29,22,15
0,1,4,2,0,2,18,16
0,1,3,10,3,3,17,4
0,1,1,5,1,35,18,15
1,0,2,12,0,32,12,26
1,1,2,10,3,16,16,31
1,0,6,10,3,6,11,28
0,1,2,3,1,24,11,7
0,0,3,5,1,15,19,24
1,0,4,6,2,29,9,22
1,0,0,1,0,4,14,8
1,1,4,1,0,17,20,5
1,0,3,11,3,5,6,22
1,1,4,8,2,66,16,10
0,0,2,8,2,9,16,22
0,1,2,1,0,4,5,31
1,0,6,5,1,24,19,20
1,1,5,11,3,14,4,17
0,1,4,12,0,16,9,21
0,0,2,1,0,20,20,10
0,1,4,10,3,10,15,26
1,0,5,8,2,27,15,25
1,0,6,9,3,19,11,16
0,1,3,4,1,50,16,12
1,1,3,2,0,16,12,15
0,1,4,6,2,47,13,22
0,1,5,11,3,3,0,24
1,0,4,7,2,8,11,6
1,0,1,6,2,10,18,26
0,0,0,10,3,10,7,29
0,0,2,11,3,23,23,14
0,0,2,4,1,18,1,11
1,1,4,3,1,47,14,30
1,1,0,9,3,6,7,3
1,0,0,10,3,17,10,8
0,1,5,6,2,19,23,16
0,0,6,8,2,13,11,19
1,0,0,3,1,8,20,5
0,1,6,11,3,5,9,11
0,0,0,8,2,54,16,13
0,1,1,1,0,5,14,2
0,0,0,8,2,18,15,20
1,1,5,10,3,7,6,27
0,1,0,5,1,33,19,21
1,0,3,5,1,9,0,10
0,1,5,9,3,26,11,1
0,1,1,9,3,19,21,18
1,1,1,11,3,30,9,27
0,0,6,9,3,88,9,9
1,0,5,7,2,68,17,28
1,0,2,5,1,8,19,30
0,1,2,4,1,24,9,25
1,1,6,8,2,12,17,26
0,0,0,10,3,23,13,22
1,1,1,7,2,6,20,24
1,1,4,5,1,42,19,25
0,0,4,8,2,6,10,31
1,0,2,2,0,26,17,14
1,0,6,5,1,44,17,20
0,0,2,5,1,10,16,9
0,0,6,4,1,30,21,8
1,1,0,2,0,6,6,19
0,1,4,9,3,20,13,14
0,1,3,12,0,13,18,27
1,1,5,1,0,11,23,20
1,0,3,9,3,17,7,13
1,1,4,9,3,10,13,14
1,0,1,9,3,50,10,4
0,0,6,7,2,18,19,29
1,0,6,9,3,4,4,2
